ds,Real Price,Train 10 days,Train 5 days,Train 15 days,Train 20 days,Train 25 days,Diff Fine,Diff Large
2025-02-22 08:01:59.999,2686.01,2754.61,2753.8513,2752.952,2749.268,2744.5354,68.60010742187478,63.25806640624978
2025-02-22 08:02:59.999,2685.41,2755.312,2755.6309,2753.9617,2750.7825,2744.5354,69.90201171875015,65.37247070312515
2025-02-22 08:03:59.999,2686.43,2755.5793,2756.0981,2753.9617,2751.0815,2744.5354,69.14934570312516,64.65154296875016
2025-02-22 08:04:59.999,2686.7,2755.6155,2756.1162,2753.9617,2751.0815,2744.5354,68.91547851562518,64.38154296875018
2025-02-22 08:05:59.999,2686.04,2755.6155,2756.4556,2753.9617,2751.0815,2744.5354,69.57547851562504,65.04154296875004
2025-02-22 08:06:59.999,2684.78,2755.6155,2756.4556,2753.9617,2751.0815,2744.432,70.8354785156248,66.3015429687498
2025-02-22 08:07:59.999,2684.69,2755.6155,2756.4556,2753.9617,2751.0815,2744.432,70.92547851562495,66.39154296874995
2025-02-22 08:08:59.999,2684.77,2755.6155,2756.4556,2753.9617,2751.0815,2744.5354,70.84547851562502,66.31154296875002
2025-02-22 08:09:59.999,2685.7,2755.6155,2756.6638,2753.9617,2751.0815,2744.5354,69.91547851562518,65.38154296875018
2025-02-22 08:10:59.999,2686.44,2755.6155,2756.6638,2754.2092,2751.0815,2744.5354,69.17547851562495,64.64154296874995
2025-02-22 08:11:59.999,2684.33,2755.6155,2756.5474,2753.915,2751.0815,2744.5354,71.28547851562507,66.75154296875007
2025-02-22 08:12:59.999,2682.59,2755.6155,2756.5474,2753.6675,2751.0815,2744.5354,73.02547851562485,68.49154296874985
2025-02-22 08:13:59.999,2681.7,2755.6155,2756.5474,2753.6675,2751.0815,2744.5354,73.91547851562518,69.38154296875018
2025-02-22 08:14:59.999,2677.63,2755.6155,2756.5474,2753.6675,2751.0815,2744.5354,77.98547851562489,73.45154296874989
2025-02-22 08:15:59.999,2678.53,2753.847,2754.6357,2751.3005,2749.3655,2744.432,75.3169238281248,70.8354785156248
2025-02-22 08:16:59.999,2680.5,2752.8772,2753.2363,2748.5535,2748.3289,2744.5354,72.377197265625,67.828857421875
2025-02-22 08:17:59.999,2681.47,2752.8772,2753.2363,2748.5535,2748.3289,2744.5354,71.4071972656252,66.8588574218752
2025-02-22 08:18:59.999,2679.86,2752.8772,2753.2363,2748.5535,2748.3289,2744.5354,73.01719726562487,68.46885742187487
2025-02-22 08:19:59.999,2681.26,2752.8772,2753.2363,2748.5535,2748.3289,2744.5354,71.61719726562478,67.06885742187478
2025-02-22 08:20:59.999,2683.16,2753.435,2753.2363,2748.801,2748.92,2744.432,70.27505859375015,65.75992187500015
2025-02-22 08:21:59.999,2681.64,2753.2598,2753.2363,2748.801,2748.3289,2744.3364,71.61976562500013,66.68885742187513
2025-02-22 08:22:59.999,2682.72,2753.2598,2753.2363,2748.5535,2748.3289,2744.3364,70.5397656250002,65.6088574218752
2025-02-22 08:23:59.999,2679.57,2753.4834,2753.719,2749.926,2748.4543,2744.3364,73.91339843749984,68.88434570312484
2025-02-22 08:24:59.999,2679.48,2754.2078,2753.738,2750.356,2748.4543,2744.3364,74.72776367187498,68.97434570312498
2025-02-22 08:25:59.999,2680.89,2754.2078,2753.8743,2750.356,2748.4543,2744.3364,73.31776367187513,67.56434570312513
2025-02-22 08:26:59.999,2680.94,2754.2078,2753.8743,2750.356,2748.4543,2744.3364,73.26776367187495,67.51434570312495
2025-02-22 08:27:59.999,2678.46,2754.2078,2753.8743,2750.356,2748.4543,2744.3364,75.74776367187496,69.99434570312496
2025-02-22 08:28:59.999,2679.92,2754.2078,2753.8743,2750.356,2748.4543,2744.3364,74.28776367187493,68.53434570312493
2025-02-22 08:29:59.999,2680.19,2754.2078,2753.8743,2750.356,2748.4543,2744.3364,74.01776367187495,68.26434570312495
2025-02-22 08:30:59.999,2680.41,2754.383,2753.8743,2750.6035,2749.0454,2744.3364,73.97305664062515,68.63541015625015
2025-02-22 08:31:59.999,2681.11,2754.2078,2753.8743,2750.6035,2748.4543,2744.3364,73.09776367187487,67.34434570312487
2025-02-22 08:32:59.999,2682.16,2754.2078,2753.8743,2750.6035,2748.4543,2745.3408,72.04776367187515,66.29434570312515
2025-02-22 08:33:59.999,2683.7,2754.2793,2754.1692,2751.2236,2748.8892,2745.0586,70.57929687500018,65.18916015625018
2025-02-22 08:34:59.999,2685.08,2754.2078,2753.952,2750.356,2748.4543,2744.9414,69.12776367187507,63.37434570312507
2025-02-22 08:35:59.999,2683.75,2754.2078,2753.952,2750.356,2748.4543,2744.9414,70.457763671875,64.704345703125
2025-02-22 08:36:59.999,2683.59,2754.383,2753.952,2750.6035,2749.0454,2745.3408,70.79305664062485,65.45541015624985
2025-02-22 08:37:59.999,2684.99,2754.2078,2753.952,2750.356,2748.4543,2744.3364,69.21776367187522,63.46434570312522
2025-02-22 08:38:59.999,2685.72,2753.7761,2753.2478,2750.5142,2747.6797,2744.3364,68.0561230468752,61.9596875000002
2025-02-22 08:39:59.999,2685.61,2753.7761,2753.2478,2750.5142,2747.6797,2744.3364,68.16612304687487,62.06968749999987
2025-02-22 08:40:59.999,2685.8,2753.7761,2753.2478,2750.5142,2747.6797,2744.3364,67.97612304687482,61.87968749999982
2025-02-22 08:41:59.999,2685.79,2754.25,2753.8718,2751.2236,2748.8892,2744.3364,68.46000000000004,63.099160156250036
2025-02-22 08:42:59.999,2686.66,2754.1785,2753.779,2750.356,2748.4543,2744.3364,67.51846679687515,61.794345703125146
2025-02-22 08:43:59.999,2687.78,2753.722,2753.6294,2750.2769,2748.2747,2744.3364,65.9419238281248,60.4946582031248
2025-02-22 08:44:59.999,2686.97,2753.722,2753.7747,2750.1726,2747.535,2744.3364,66.7519238281252,60.5649121093752
2025-02-22 08:45:59.999,2686.02,2753.9094,2753.7166,2750.3906,2748.4543,2744.3364,67.88942382812502,62.43434570312502
2025-02-22 08:46:59.999,2687.44,2753.9094,2753.7166,2750.0425,2748.4543,2744.3364,66.46942382812495,61.014345703124945
2025-02-22 08:47:59.999,2687.0,2753.9094,2753.6018,2750.0425,2748.3103,2744.3364,66.909423828125,61.310302734375
2025-02-22 08:48:59.999,2688.25,2753.3542,2753.6018,2749.512,2748.3103,2744.3364,65.104248046875,60.060302734375
2025-02-22 08:49:59.999,2689.79,2753.2937,2753.5603,2748.9595,2748.967,2745.3408,63.503701171875036,59.177041015625036
2025-02-22 08:50:59.999,2690.46,2753.1184,2753.0886,2748.9595,2748.1655,2744.3364,62.658408203124964,57.705527343749964
2025-02-22 08:51:59.999,2689.43,2753.1184,2753.0886,2748.9595,2748.1655,2744.3364,63.688408203125164,58.735527343750164
2025-02-22 08:52:59.999,2689.6,2752.5098,2753.0886,2748.712,2748.1655,2744.3364,62.90976562500009,58.56552734375009
2025-02-22 08:53:59.999,2689.49,2752.5098,2753.0793,2748.712,2748.1655,2744.3364,63.01976562500022,58.67552734375022
2025-02-22 08:54:59.999,2690.09,2752.5098,2753.0793,2748.712,2748.1655,2744.3364,62.419765624999854,58.075527343749854
2025-02-22 08:55:59.999,2690.52,2752.58,2753.0793,2748.712,2748.1655,2744.3364,62.06007812500002,57.64552734375002
2025-02-22 08:56:59.999,2691.0,2752.58,2753.0793,2748.712,2748.1655,2744.3364,61.580078125,57.16552734375
2025-02-22 08:57:59.999,2692.13,2752.5886,2753.1116,2748.712,2748.1655,2744.3364,60.45862304687489,56.03552734374989
2025-02-22 08:58:59.999,2691.9,2752.5886,2753.1252,2748.712,2748.1655,2744.3364,60.68862304687491,56.26552734374991
2025-02-22 08:59:59.999,2691.0,2752.2534,2753.5522,2749.1143,2748.568,2745.3408,61.25341796875,57.568115234375
